WorldX,WorldZ,AnalyticGrad,FDGrad,AnalyticHess,FDHess
-0.0378788,0.0934343,1.05089,1.05303,3.96927,4.29898
-0.0328283,0.0934343,1.05217,1.05435,3.96478,4.36604
-0.0277778,0.0934343,1.03731,1.03919,3.40463,3.74019
-0.0227273,0.0934343,0.963874,0.965246,2.53256,2.75485
-0.0176768,0.0934343,1.04836,1.04944,2.00654,2.19792
-0.0126263,0.0934343,1.02331,1.02424,1.72094,1.90129
-0.00757576,0.0934343,0.980929,0.981469,0.998427,1.10758
-0.00252525,0.0934343,0.987987,0.988129,0.304328,0.326894
0.00252525,0.0934343,0.980275,0.980198,-0.0988382,-0.117347
0.00757576,0.0934343,0.976684,0.976555,-0.183359,-0.208616
0.0126263,0.0934343,0.990763,0.990124,-1.15627,-1.25542
0.0176768,0.0934343,1.00471,1.00372,-1.83527,-1.98185
0.0227273,0.0934343,1.01847,1.01742,-2.02026,-2.11596
0.0277778,0.0934343,1.02371,1.02232,-2.52616,-2.76417
0.0328283,0.0934343,1.04487,1.04305,-3.24413,-3.52785
0.0378788,0.0934343,1.01789,1.01603,-3.37093,-3.72156
0.0429293,0.0934343,1.04758,1.04535,-4.11585,-4.38839
0.0479798,0.0934343,0.969317,0.966817,-4.52642,-4.93228
0.0530303,0.0934343,0.966097,0.9633,-4.99354,-5.54323
0.0580808,0.0934343,0.974814,0.971995,-5.20495,-5.58793
0.0631313,0.0934343,0.952337,0.949457,-5.35576,-5.7444
0.0681818,0.0934343,0.923304,0.920407,-5.54762,-5.84125
0.0732323,0.0934343,0.843979,0.840835,-5.97344,-6.33299
0.0782828,0.0934343,0.860808,0.857472,-6.45022,-6.74277
0.0833333,0.0934343,0.828956,0.825278,-7.05817,-7.28667
0.0883838,0.0934343,0.789949,0.785865,-7.48527,-8.00937
0.0934343,0.0934343,0.790137,0.785783,-7.78983,-8.55327
0.0984849,0.0934343,0.742423,0.737742,-7.84599,-9.045
0.103535,0.0934343,0.74089,0.736162,-8.20829,-9.13441
0.108586,0.0934343,0.743403,0.738651,-8.44927,-9.37283
0.113636,0.0934343,0.66447,0.660032,-8.31727,-8.79168
0.118687,0.0934343,0.640802,0.636309,-8.33336,-8.92579
0.123737,0.0934343,0.63858,0.634089,-8.4162,-8.9705
0.128788,0.0934343,0.631484,0.626773,-8.73477,-9.44734
0.133838,0.0934343,0.528079,0.523075,-8.79528,-10.0732
0.138889,0.0934343,0.50461,0.499919,-8.75093,-9.65595
0.143939,0.0934343,0.45122,0.446483,-8.41939,-9.16421
0.14899,0.0934343,0.444337,0.439808,-8.53633,-9.20892
0.15404,0.0934343,0.420147,0.415653,-8.37194,-8.92579
0.159091,0.0934343,0.404105,0.399768,-8.2565,-8.55327
0.164141,0.0934343,0.298691,0.294656,-7.62039,-8.09133
0.169192,0.0934343,0.274568,0.270516,-7.36796,-8.10623
0.174242,0.0934343,0.249091,0.245482,-7.28436,-7.51018
0.179293,0.0934343,0.223747,0.219882,-7.13293,-7.77841
0.184343,0.0934343,0.149927,0.14624,-6.73932,-7.36117
0.189394,0.0934343,0.129327,0.125319,-6.53351,-7.94232
0.194444,0.0934343,0.101618,0.0980496,-6.18101,-6.86943
0.199495,0.0934343,0.0712069,0.0679046,-5.96517,-6.63102
0.204545,0.0934343,0.0600153,0.0564158,-5.86725,-7.24196
0.209596,0.0934343,0.0481501,0.0451505,-5.77918,-6.18398
0.214646,0.0934343,0.00390602,0.000610948,-5.72652,-6.60121
0.219697,0.0934343,-0.0327222,-0.0358373,-5.46352,-6.12438
0.224747,0.0934343,-0.0494006,-0.0521839,-5.19105,-5.63264
0.229798,0.0934343,-0.076894,-0.0796467,-5.07144,-5.66244
0.234848,0.0934343,-0.0938805,-0.0965297,-4.69609,-5.1558
0.239899,0.0934343,-0.113686,-0.116169,-4.78274,-5.1558
0.244949,0.0934343,-0.125131,-0.128239,-5.11025,-6.21378
0.25,0.0934343,-0.195874,-0.199258,-5.62529,-6.58631
-0.25,0.0984849,-0.350306,-0.340447,17.0123,19.4311
-0.244949,0.0984849,-0.269767,-0.262454,12.4244,14.5584
-0.239899,0.0984849,-0.201938,-0.195816,10.8588,12.2041
-0.234848,0.0984849,-0.162879,-0.157714,8.98361,10.2669
-0.229798,0.0984849,-0.126798,-0.122398,7.85634,8.9705
-0.224747,0.0984849,-0.0893073,-0.0851303,7.25748,8.44896
-0.219697,0.0984849,-0.0412726,-0.0373423,6.80634,7.85291
-0.214646,0.0984849,-0.0345493,-0.0308603,6.24751,7.31647
-0.209596,0.0984849,-0.0128769,-0.00917912,6.21514,7.00354
-0.204545,0.0984849,0.00453227,0.00749528,5.73112,6.15418
-0.199495,0.0984849,0.0388476,0.0422299,5.70648,6.83963
-0.194444,0.0984849,0.0931,0.0964999,5.84414,6.76513
-0.189394,0.0984849,0.109273,0.112429,5.68583,6.34789
-0.184343,0.0984849,0.123614,0.126809,5.37725,6.4075
-0.179293,0.0984849,0.171948,0.175208,5.65128,6.3777
-0.174242,0.0984849,0.239456,0.243187,6.48456,7.33137
-0.169192,0.0984849,0.25747,0.26086,6.29875,6.80983
-0.164141,0.0984849,0.315209,0.319108,6.76836,7.53999
-0.159091,0.0984849,0.375994,0.380039,7.22904,7.6592
-0.15404,0.0984849,0.384112,0.387683,7.30887,7.43568
-0.14899,0.0984849,0.4188,0.422731,7.37606,8.18074
-0.143939,0.0984849,0.470952,0.474647,7.3517,7.52509
-0.138889,0.0984849,0.509903,0.513732,7.20432,7.83801
-0.133838,0.0984849,0.573412,0.577018,7.17849,7.16746
-0.128788,0.0984849,0.581531,0.585444,6.87374,7.80076
-0.123737,0.0984849,0.602611,0.606313,7.00026,7.46548
-0.118687,0.0984849,0.615945,0.619933,6.94791,7.80821
-0.113636,0.0984849,0.656163,0.659905,6.7704,7.36117
-0.108586,0.0984849,0.66869,0.67205,6.38689,6.83218
-0.103535,0.0984849,0.753109,0.756778,6.48973,7.27177
-0.0984849,0.0984849,0.778881,0.782639,6.57818,7.25686
-0.0934343,0.0984849,0.778351,0.781864,6.5015,6.93649
-0.0883838,0.0984849,0.798728,0.802152,6.31912,6.73532
-0.0833333,0.0984849,0.831452,0.835046,6.39546,7.1153
-0.0782828,0.0984849,0.905333,0.908606,6.09891,6.71297
-0.0732323,0.0984849,0.907352,0.910677,6.14514,6.78003
-0.0681818,0.0984849,0.925247,0.928353,5.71885,6.13928
-0.0631313,0.0984849,0.989433,0.992354,5.65557,5.90831
-0.0580808,0.0984849,0.975373,0.978261,5.32652,5.69597
-0.0530303,0.0984849,1.0163,1.01893,4.97809,5.34207
-0.0479798,0.0984849,1.03941,1.04197,4.7157,5.1856
-0.0429293,0.0984849,1.05584,1.05817,4.2659,4.72739
-0.0378788,0.0984849,1.1312,1.13345,3.97549,4.44427
-0.0328283,0.0984849,1.13191,1.13403,3.9684,4.24311
-0.0277778,0.0984849,1.12162,1.12352,3.4624,3.81842
-0.0227273,0.0984849,1.04734,1.04874,2.59258,2.82563
-0.0176768,0.0984849,1.1005,1.10149,1.84483,2.02656
-0.0126263,0.0984849,1.07541,1.07624,1.56304,1.69314
-0.00757576,0.0984849,1.03332,1.03378,0.841599,0.935048
-0.00252525,0.0984849,1.04158,1.04167,0.146956,0.217929
0.00252525,0.0984849,1.03429,1.03412,-0.257621,-0.268221
0.00757576,0.0984849,1.02981,1.02962,-0.338919,-0.346452
0.0126263,0.0984849,1.04438,1.04364,-1.31284,-1.35973
0.0176768,0.0984849,1.05842,1.05736,-1.99121,-2.11596
0.0227273,0.0984849,1.07295,1.07179,-2.17198,-2.24635
0.0277778,0.0984849,1.07765,1.07619,-2.67656,-2.9318
0.0328283,0.0984849,1.099,1.09714,-3.39285,-3.64706
0.0378788,0.0984849,1.07119,1.06934,-3.51398,-3.71784
0.0429293,0.0984849,1.10134,1.09894,-4.26591,-4.73112
0.0479798,0.0984849,1.02394,1.02144,-4.67469,-5.04404
0.0530303,0.0984849,1.02008,1.01736,-5.13568,-5.45382
0.0580808,0.0984849,1.02939,1.02654,-5.3522,-5.8189
0.0631313,0.0984849,1.00661,1.00365,-5.49581,-5.87851
0.0681818,0.0984849,0.976516,0.973545,-5.64539,-5.84125
0.0732323,0.0984849,0.902916,0.899494,-6.06761,-6.80238
0.0782828,0.0984849,0.919023,0.915386,-6.5374,-7.22706
0.0833333,0.0984849,0.888089,0.884198,-7.15143,-7.689
0.0883838,0.0984849,0.854579,0.850469,-7.57645,-8.44151
0.0934343,0.0984849,0.854975,0.850737,-7.88297,-8.46386
0.0984849,0.0984849,0.806473,0.80207,-7.93268,-8.79168
0.103535,0.0984849,0.731371,0.726879,-8.11349,-8.9556
0.108586,0.0984849,0.734011,0.72962,-8.34748,-8.80659
0.113636,0.0984849,0.655286,0.650525,-8.21557,-9.13441
0.118687,0.0984849,0.631262,0.626817,-8.22763,-8.80659
0.123737,0.0984849,0.629933,0.625402,-8.32565,-8.88109
0.128788,0.0984849,0.621836,0.617027,-8.62755,-9.59635
0.133838,0.0984849,0.523657,0.519007,-8.71797,-9.16421
0.138889,0.0984849,0.501526,0.496879,-8.67928,-9.23872
0.143939,0.0984849,0.450284,0.445992,-8.3174,-8.82149
0.14899,0.0984849,0.44307,0.438482,-8.44019,-9.20892
0.15404,0.0984849,0.419192,0.414491,-8.27615,-9.26852
0.159091,0.0984849,0.402251,0.397623,-8.15204,-9.13441
0.164141,0.0984849,0.296659,0.292614,-7.5228,-8.07643
0.169192,0.0984849,0.273475,0.269711,-7.26862,-7.7337
0.174242,0.0984849,0.248845,0.24493,-7.1729,-7.79331
0.179293,0.0984849,0.224017,0.22015,-7.01934,-7.6592
0.184343,0.0984849,0.15029,0.146523,-6.63272,-7.27177
0.189394,0.0984849,0.129796,0.126317,-6.41664,-6.4373
0.194444,0.0984849,0.101026,0.0975132,-6.08408,-7.06315
0.199495,0.0984849,0.0738333,0.0703782,-5.8753,-6.60121
0.204545,0.0984849,0.0626409,0.0594854,-5.75858,-6.19888
0.209596,0.0984849,0.0519445,0.048697,-5.67122,-6.60121
0.214646,0.0984849,0.00741412,0.00450015,-5.61683,-6.07967
0.219697,0.0984849,-0.0285268,-0.031516,-5.40834,-6.00517
0.224747,0.0984849,-0.0448636,-0.0477284,-5.14469,-5.84125
0.229798,0.0984849,-0.0705418,-0.0731647,-5.02605,-5.39422
0.234848,0.0984849,-0.0877737,-0.0903606,-4.65421,-5.05149
0.239899,0.0984849,-0.10803,-0.110418,-4.72152,-4.75347
0.244949,0.0984849,-0.118825,-0.121474,-5.05072,-5.28991
0.25,0.0984849,-0.189149,-0.19215,-5.59316,-5.88596
-0.25,0.103535,-0.334255,-0.324398,16.7572,19.5652
-0.244949,0.103535,-0.249247,-0.241876,12.3235,14.767
-0.239899,0.103535,-0.183666,-0.177264,10.7329,12.4425
-0.234848,0.103535,-0.151538,-0.146359,8.82982,10.103
-0.229798,0.103535,-0.116026,-0.111505,7.67615,8.88109
-0.224747,0.103535,-0.076303,-0.0722557,7.09904,8.13603
-0.219697,0.103535,-0.0319845,-0.0281781,6.62312,7.6741
-0.214646,0.103535,-0.0264864,-0.022918,6.05513,7.42078
-0.209596,0.103535,-0.00241429,0.00135601,6.02246,7.46548
-0.204545,0.103535,0.0187777,0.0220239,5.51193,6.25849
-0.199495,0.103535,0.0491011,0.0515878,5.48379,5.36442
-0.194444,0.103535,0.103775,0.106767,5.63054,6.21378
-0.189394,0.103535,0.116867,0.119984,5.5052,6.22868
-0.184343,0.103535,0.12967,0.13262,5.16817,5.63264
-0.179293,0.103535,0.176548,0.179201,5.46923,5.34952
-0.174242,0.103535,0.24428,0.247493,6.2929,6.61611
-0.169192,0.103535,0.264711,0.268131,6.05645,6.98864
-0.164141,0.103535,0.317843,0.321329,6.59593,7.03335
-0.159091,0.103535,0.379181,0.383005,7.0654,7.689
-0.15404,0.103535,0.387446,0.39129,7.14165,7.6741
-0.14899,0.103535,0.421105,0.425056,7.22732,7.80821
-0.143939,0.103535,0.473495,0.477329,7.18421,7.689
-0.138889,0.103535,0.51139,0.515155,7.02864,7.53999
-0.133838,0.103535,0.573904,0.577867,7.03836,7.86781
-0.128788,0.103535,0.582856,0.58639,6.69958,7.33882
-0.123737,0.103535,0.603063,0.606701,6.84418,7.31647
-0.118687,0.103535,0.616711,0.620537,6.77965,7.50273
-0.113636,0.103535,0.655749,0.659257,6.63536,6.98864
-0.108586,0.103535,0.667091,0.670418,6.27154,6.68317
-0.103535,0.103535,0.752617,0.75607,6.39786,7.0259
-0.0984849,0.103535,0.778112,0.781558,6.4895,6.98119
-0.0934343,0.103535,0.776698,0.780016,6.42227,6.78003
-0.0883838,0.103535,0.796848,0.800177,6.23589,6.79493
-0.0833333,0.103535,0.830457,0.833817,6.31505,6.80238
-0.0782828,0.103535,0.904702,0.908144,6.08454,6.76513
-0.0732323,0.103535,0.905557,0.908829,6.12586,6.4224
-0.0681818,0.103535,0.961554,0.964768,5.66952,6.25104
-0.0631313,0.103535,1.02463,1.02763,5.61139,5.90458
-0.0580808,0.103535,1.01106,1.01404,5.28811,5.99772
-0.0530303,0.103535,1.05247,1.05516,4.93871,5.37559
-0.0479798,0.103535,1.07612,1.07866,4.68325,5.1111
-0.0429293,0.103535,1.09154,1.09376,4.2339,4.5225
-0.0378788,0.103535,1.166,1.16814,3.94115,4.23565
-0.0328283,0.103535,1.16758,1.16972,3.93444,4.26546
-0.0277778,0.103535,1.1569,1.15875,3.43428,3.72343
-0.0227273,0.103535,1.08363,1.08504,2.56426,2.82936
-0.0176768,0.103535,1.13495,1.13592,1.82058,1.98977
-0.0126263,0.103535,1.11052,1.11134,1.53822,1.66311
-0.00757576,0.103535,1.06938,1.06983,0.818738,0.908505
-0.00252525,0.103535,1.07809,1.07813,0.124335,0.149012
0.00252525,0.103535,1.07076,1.0706,-0.280996,-0.286847
0.00757576,0.103535,1.06653,1.06637,-0.363184,-0.266358
0.0126263,0.103535,1.08052,1.0797,-1.33244,-1.56462
0.0176768,0.103535,1.09348,1.09234,-2.00697,-2.28733
0.0227273,0.103535,1.10894,1.1078,-2.18805,-2.30223
0.0277778,0.103535,1.11352,1.11212,-2.69393,-2.83495
0.0328283,0.103535,1.13481,1.133,-3.41073,-3.51295
0.0378788,0.103535,1.10652,1.10464,-3.5253,-3.63961
0.0429293,0.103535,1.13773,1.13531,-4.2807,-4.78327
0.0479798,0.103535,1.06046,1.05792,-4.69043,-5.0813
0.0530303,0.103535,1.05655,1.05367,-5.15074,-5.67734
0.0580808,0.103535,1.06543,1.06245,-5.36096,-5.93066
0.0631313,0.103535,1.04259,1.03955,-5.50551,-6.07967
0.0681818,0.103535,1.0123,1.00916,-5.65209,-6.22868
0.0732323,0.103535,0.93937,0.936024,-6.07861,-6.54161
0.0782828,0.103535,0.967384,0.963762,-6.82129,-7.1302
0.0833333,0.103535,0.897885,0.893772,-7.4105,-8.3223
0.0883838,0.103535,0.8646,0.860497,-7.83896,-8.29995
0.0934343,0.103535,0.864761,0.860393,-8.14168,-8.58307
0.0984849,0.103535,0.816635,0.812218,-8.19368,-8.79168
0.103535,0.103535,0.741186,0.736386,-8.36445,-9.55164
0.108586,0.103535,0.747982,0.743091,-8.8617,-9.76026
0.113636,0.103535,0.668944,0.664204,-8.71333,-9.32813
0.118687,0.103535,0.645448,0.640616,-8.73582,-9.74536
0.123737,0.103535,0.644446,0.639796,-8.82814,-9.26852
0.128788,0.103535,0.637567,0.632912,-9.13883,-9.55164
0.133838,0.103535,0.53864,0.533476,-9.22694,-10.4606
0.138889,0.103535,0.517107,0.512064,-9.1791,-10.1179
0.143939,0.103535,0.466198,0.461355,-8.82231,-9.53674
0.14899,0.103535,0.458765,0.454083,-8.93733,-9.44734
0.15404,0.103535,0.434674,0.429705,-8.77335,-9.79006
0.159091,0.103535,0.41906,0.414148,-8.66083,-9.50694
0.164141,0.103535,0.312845,0.308752,-8.02931,-8.50856
0.169192,0.103535,0.28945,0.285268,-7.78185,-8.28504
0.174242,0.103535,0.265258,0.261009,-7.67736,-8.56817
0.179293,0.103535,0.240492,0.236288,-7.52471,-8.31485
0.184343,0.103535,0.166945,0.163063,-7.13348,-7.7337
0.189394,0.103535,0.147394,0.143617,-6.91056,-7.58469
0.194444,0.103535,0.117002,0.113174,-6.58534,-7.42078
0.199495,0.103535,0.0909938,0.0873506,-6.37583,-7.04825
0.204545,0.103535,0.0798088,0.0763386,-6.26641,-7.16746
0.209596,0.103535,0.0703739,0.0668019,-6.1729,-6.92904
0.214646,0.103535,0.0291674,0.0257343,-6.12393,-6.82473
0.219697,0.103535,-0.0057815,-0.00923872,-5.91999,-7.10785
0.224747,0.103535,-0.022815,-0.0258982,-5.66018,-6.06477
0.229798,0.103535,-0.0598869,-0.0626594,-5.29495,-5.21541
0.234848,0.103535,-0.0752809,-0.0776947,-4.9153,-4.82798
0.239899,0.103535,-0.0973294,-0.100166,-4.96536,-5.66244
0.244949,0.103535,-0.108041,-0.111088,-5.28626,-5.87106
0.25,0.103535,-0.176023,-0.179216,-5.87452,-6.49691
-0.25,0.108586,-0.315727,-0.30604,16.6908,18.9096
-0.244949,0.108586,-0.230375,-0.222981,12.2603,14.4541
-0.239899,0.108586,-0.164639,-0.158682,10.6968,11.8166
-0.234848,0.108586,-0.127812,-0.122786,8.99753,10.4308
-0.229798,0.108586,-0.0899547,-0.0853091,7.87034,9.0152
-0.224747,0.108586,-0.0492273,-0.0452697,7.33119,8.28504
-0.219697,0.108586,-0.00597393,-0.00211596,6.81115,7.6592
-0.214646,0.108586,0.000501339,0.00402331,6.21019,7.10785
-0.209596,0.108586,0.0210578,0.0245124,6.19002,7.01845
-0.204545,0.108586,0.0386309,0.0416934,5.66118,5.99027
-0.199495,0.108586,0.0744483,0.0779033,5.60923,6.70552
-0.194444,0.108586,0.122339,0.125721,5.79387,6.55651
-0.189394,0.108586,0.154846,0.158072,5.93977,6.4075
-0.184343,0.108586,0.167286,0.170201,5.63202,6.00517
-0.179293,0.108586,0.214997,0.218242,5.91303,6.4224
-0.174242,0.108586,0.283393,0.286847,6.69002,7.33137
-0.169192,0.108586,0.302783,0.30677,6.46973,8.06153
-0.164141,0.108586,0.356197,0.360161,7.02781,7.97212
-0.159091,0.108586,0.415039,0.41908,7.52985,8.29995
-0.15404,0.108586,0.420371,0.424206,7.60998,7.88271
-0.14899,0.108586,0.455346,0.459596,7.6973,8.70228
-0.143939,0.108586,0.537381,0.541747,7.87001,8.82149
-0.138889,0.108586,0.576598,0.580773,7.73272,8.55327
-0.133838,0.108586,0.637581,0.641748,7.74932,8.32975
-0.128788,0.108586,0.647027,0.650927,7.3931,8.03172
-0.123737,0.108586,0.66594,0.669926,7.53574,7.58469
-0.118687,0.108586,0.678761,0.682615,7.5112,7.91997
-0.113636,0.108586,0.717392,0.721253,7.33408,7.91997
-0.108586,0.108586,0.730726,0.734433,7.00017,7.37607
-0.103535,0.108586,0.814541,0.818267,7.12779,7.59959
-0.0984849,0.108586,0.839177,0.84313,7.22791,7.92742
-0.0934343,0.108586,0.838357,0.842221,7.15841,7.80076
-0.0883838,0.108586,0.858073,0.861674,6.97523,7.21961
-0.0833333,0.108586,0.883442,0.887193,6.78905,7.34627
-0.0782828,0.108586,0.955494,0.959158,6.5469,7.39843
-0.0732323,0.108586,0.956763,0.960372,6.58967,7.21216
-0.0681818,0.108586,1.01138,1.01466,6.13498,6.60121
-0.0631313,0.108586,1.07591,1.07927,6.08942,6.56396
-0.0580808,0.108586,1.0624,1.0655,5.76191,6.18026
-0.0530303,0.108586,1.10355,1.10639,5.41608,5.74067
-0.0479798,0.108586,1.126,1.12878,5.15933,5.65872
-0.0429293,0.108586,1.14178,1.14434,4.71187,5.10365
-0.0378788,0.108586,1.19518,1.19736,4.13852,4.5374
-0.0328283,0.108586,1.19616,1.19846,4.13516,4.67524
-0.0277778,0.108586,1.18515,1.18714,3.63422,3.94694
-0.0227273,0.108586,1.11038,1.11188,2.76853,3.01935
-0.0176768,0.108586,1.16359,1.16468,2.02252,2.22027
-0.0126263,0.108586,1.1395,1.14042,1.74345,1.89524
-0.00757576,0.108586,1.13204,1.13248,0.815821,0.91223
-0.00252525,0.108586,1.14064,1.14069,0.120149,0.1546
0.00252525,0.108586,1.13342,1.13328,-0.280198,-0.258908
0.00757576,0.108586,1.09585,1.09558,-0.570226,-0.510365
0.0126263,0.108586,1.11036,1.10954,-1.54207,-1.62423
0.0176768,0.108586,1.12336,1.12226,-2.2179,-2.29478
0.0227273,0.108586,1.13817,1.13691,-2.3988,-2.52947
0.0277778,0.108586,1.14384,1.14221,-2.9043,-3.12924
0.0328283,0.108586,1.16552,1.1635,-3.61942,-3.97488
0.0378788,0.108586,1.1384,1.13642,-3.74243,-4.07919
0.0429293,0.108586,1.16805,1.16563,-4.48601,-4.74602
0.0479798,0.108586,1.09108,1.08843,-4.89584,-5.31226
0.0530303,0.108586,1.08832,1.08562,-5.36397,-5.46873
0.0580808,0.108586,1.09612,1.09312,-5.56734,-5.85616
0.0631313,0.108586,1.07335,1.07037,-5.70689,-5.96791
0.0681818,0.108586,1.0436,1.04047,-5.85351,-6.33299
0.0732323,0.108586,0.97069,0.967376,-6.27769,-6.50436
0.0782828,0.108586,0.998169,0.994526,-7.02406,-7.34627
0.0833333,0.108586,0.928542,0.924155,-7.60852,-8.55327
0.0883838,0.108586,0.895122,0.890791,-8.03293,-8.50856
0.0934343,0.108586,0.896198,0.891358,-8.34101,-9.32813
0.0984849,0.108586,0.847503,0.843376,-8.38703,-8.34465
0.103535,0.108586,0.771989,0.767395,-8.55999,-9.23872
0.108586,0.108586,0.778866,0.774205,-9.04709,-9.32813
0.113636,0.108586,0.700724,0.695765,-8.90531,-10.1477
0.118687,0.108586,0.677631,0.672877,-8.92553,-9.52184
0.123737,0.108586,0.676971,0.672132,-9.01872,-9.84967
0.128788,0.108586,0.669636,0.664756,-9.32266,-10.0881
0.133838,0.108586,0.571803,0.566676,-9.41393,-10.1179
0.138889,0.108586,0.548759,0.543803,-9.36092,-9.80496
0.143939,0.108586,0.465248,0.460207,-8.79334,-10.252
0.14899,0.108586,0.459103,0.454202,-8.91491,-9.93907
0.15404,0.108586,0.434978,0.430331,-8.76041,-9.29832
0.159091,0.108586,0.419164,0.414535,-8.64476,-9.35793
0.164141,0.108586,0.313404,0.309378,-8.01043,-8.16584
0.169192,0.108586,0.289056,0.285134,-7.76926,-7.92742
0.174242,0.108586,0.265099,0.261113,-7.65844,-8.15093
0.179293,0.108586,0.240315,0.236467,-7.50484,-7.89761
0.184343,0.108586,0.1678,0.164226,-7.10244,-7.30157
0.189394,0.108586,0.147965,0.143945,-6.88381,-7.91252
0.194444,0.108586,0.119605,0.116229,-6.54791,-6.82473
0.199495,0.108586,0.0970662,0.0936389,-6.33797,-6.97374
0.204545,0.108586,0.0864606,0.0831187,-6.23257,-6.73532
0.209596,0.108586,0.0757572,0.0722557,-6.15328,-6.89924
0.214646,0.108586,0.0351757,0.0318438,-6.09324,-7.15256
0.219697,0.108586,0.000619397,-0.00272691,-5.88879,-6.67572
0.224747,0.108586,-0.0170169,-0.0203252,-5.62767,-6.3926
0.229798,0.108586,-0.0520084,-0.0550449,-5.28524,-6.21378
0.234848,0.108586,-0.0692419,-0.0718385,-4.88551,-5.31971
0.239899,0.108586,-0.0907572,-0.0934452,-4.9423,-5.57303
0.244949,0.108586,-0.101319,-0.104129,-5.25577,-5.73695
0.25,0.108586,-0.169127,-0.172198,-5.83853,-5.90086
-0.25,0.113636,-0.309317,-0.299662,16.9064,19.4162
-0.244949,0.113636,-0.217779,-0.210568,12.6474,14.171
-0.239899,0.113636,-0.15981,-0.153884,10.9525,11.8315
-0.234848,0.113636,-0.114458,-0.109002,9.52913,10.699
-0.229798,0.113636,-0.0764528,-0.071466,8.4169,9.71556
-0.224747,0.113636,-0.0312872,-0.026986,7.89792,8.73208
-0.219697,0.113636,0.00549177,0.00964105,7.34368,7.94232
-0.214646,0.113636,0.0133882,0.017181,6.7398,7.42078
-0.209596,0.113636,0.0377103,0.0411868,6.70921,6.98864
-0.204545,0.113636,0.0522219,0.0554621,6.18017,6.60121
-0.199495,0.113636,0.0893591,0.0925958,6.11694,6.19888
-0.194444,0.113636,0.132576,0.136301,6.32405,7.59959
-0.189394,0.113636,0.163793,0.167459,6.4451,7.39097
-0.184343,0.113636,0.175166,0.178516,6.16456,6.69062
-0.179293,0.113636,0.222603,0.226051,6.4435,7.12275
-0.174242,0.113636,0.305438,0.308871,7.01167,7.19726
-0.169192,0.113636,0.325218,0.32942,6.83711,7.89761
-0.164141,0.113636,0.375653,0.37998,7.39704,8.83639
-0.159091,0.113636,0.433765,0.437781,7.9064,8.50856
-0.15404,0.113636,0.438863,0.443026,8.01287,8.44896
-0.14899,0.113636,0.472341,0.476718,8.07784,8.89599
-0.143939,0.113636,0.555153,0.559554,8.25092,8.92579
-0.138889,0.113636,0.593103,0.5977,8.15532,8.83639
-0.133838,0.113636,0.654345,0.65887,8.13004,9.22382
-0.128788,0.113636,0.663112,0.667319,7.80296,8.56817
-0.123737,0.113636,0.681366,0.685617,7.96596,8.62777
-0.118687,0.113636,0.693042,0.697419,7.90568,8.64267
-0.113636,0.113636,0.73347,0.737406,7.7667,8.03172
-0.108586,0.113636,0.745078,0.749171,7.49555,8.18819
-0.103535,0.113636,0.828261,0.832751,7.63201,8.72463
-0.0984849,0.113636,0.847736,0.851504,7.46164,7.45803
-0.0934343,0.113636,0.846617,0.850633,7.39637,7.95722
-0.0883838,0.113636,0.867904,0.871971,7.22648,8.03918
-0.0833333,0.113636,0.881151,0.884846,6.74521,7.38352
-0.0782828,0.113636,0.953911,0.957452,6.51025,7.1302
-0.0732323,0.113636,0.953004,0.956476,6.55198,6.83963
-0.0681818,0.113636,1.00946,1.01274,6.10663,6.60121
-0.0631313,0.113636,1.07465,1.07786,6.06212,6.4224
-0.0580808,0.113636,1.05997,1.06307,5.73675,6.16163
-0.0530303,0.113636,1.10011,1.103,5.38979,5.7742
-0.0479798,0.113636,1.12317,1.12586,5.13513,5.42402
-0.0429293,0.113636,1.13918,1.14166,4.69051,5.06639
-0.0378788,0.113636,1.19262,1.19485,4.11812,4.47407
-0.0328283,0.113636,1.19216,1.19437,4.11797,4.47035
-0.0277778,0.113636,1.18149,1.18339,3.61674,3.84264
-0.0227273,0.113636,1.10752,1.10896,2.75087,2.89455
-0.0176768,0.113636,1.16143,1.16252,2.00488,2.22307
-0.0126263,0.113636,1.13617,1.13711,1.72697,1.89291
-0.00757576,0.113636,1.12851,1.12893,0.799971,0.884756
-0.00252525,0.113636,1.13721,1.13727,0.109605,0.170432
0.00252525,0.113636,1.13041,1.13025,-0.289853,-0.296161
0.00757576,0.113636,1.09353,1.09321,-0.583651,-0.603497
0.0126263,0.113636,1.10636,1.10557,-1.54932,-1.50129
0.0176768,0.113636,1.12029,1.11901,-2.2268,-2.49967
0.0227273,0.113636,1.13522,1.13391,-2.40565,-2.55182
0.0277778,0.113636,1.1412,1.13961,-2.91429,-3.07336
0.0328283,0.113636,1.16345,1.16144,-3.63389,-4.00096
0.0378788,0.113636,1.13615,1.1341,-3.75045,-4.03076
0.0429293,0.113636,1.16602,1.16357,-4.49338,-4.76837
0.0479798,0.113636,1.08867,1.0859,-4.90207,-5.45382
0.0530303,0.113636,1.08551,1.08254,-5.36559,-5.84125
0.0580808,0.113636,1.09467,1.09164,-5.57098,-6.08712
0.0631313,0.113636,1.07125,1.06803,-5.71102,-6.45965
0.0681818,0.113636,1.04073,1.03776,-5.85545,-6.01262
0.0732323,0.113636,0.965535,0.96219,-6.19398,-6.66827
0.0782828,0.113636,0.993635,0.990115,-6.94438,-7.1302
0.0833333,0.113636,0.923705,0.91961,-7.52597,-8.06898
